P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p),min_rec_length,breakpoints
OZ235149.1,OZ375330.1,PQ305791.1,196,53,21,0.000000000001,0,-12.2717,0.00042,4.232591e-04,70053,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305794.1,197,56,21,0.000000000002,0,-11.7008,0.00158,1.575158e-03,69566,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305813.1,198,56,21,0.000000000002,0,-11.7415,0.00143,1.434173e-03,69871,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305818.1,188,56,22,0.000000000001,0,-12.0976,0.00063,6.318936e-04,65626,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601221.1,194,55,20,0.000000000010,0,-10.9935,0.00800,8.002028e-03,68959,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305763.1,192,54,22,0.000000000000,0,-12.7033,0.00016,1.567029e-04,65978,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305765.1,194,56,21,0.000000000003,0,-11.5773,0.00209,2.092311e-03,68698,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305766.1,189,52,20,0.000000000004,0,-11.3814,0.00328,3.283311e-03,65221,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305768.1,183,54,25,0.000000000000,0,-14.7564,0.00000,1.386980e-06,67343,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305771.1,194,54,21,0.000000000001,0,-11.9802,0.00083,8.279869e-04,68240,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305786.1,198,56,21,0.000000000002,0,-11.7415,0.00143,1.434173e-03,69757,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ220056.1,198,56,21,0.000000000002,0,-11.7415,0.00143,1.434173e-03,70109,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601228.1,202,56,21,0.000000000001,0,-11.9026,0.00099,9.898372e-04,70167,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ461705.1,198,59,27,0.000000000000,0,-15.9245,0.00000,9.418256e-08,70135,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254482.1,194,59,27,0.000000000000,0,-15.7126,0.00000,1.534034e-07,69524,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254499.1,189,59,27,0.000000000000,0,-15.4421,0.00000,2.860030e-07,68287,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254506.1,185,59,27,0.000000000000,0,-15.2209,0.00000,4.759438e-07,68289,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254507.1,181,59,27,0.000000000000,0,-14.9953,0.00000,8.001296e-07,67555,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254531.1,189,59,27,0.000000000000,0,-15.4421,0.00000,2.860030e-07,68279,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254587.1,182,57,25,0.000000000000,0,-13.9489,0.00001,8.902473e-06,66743,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PX480710.1,182,62,31,0.000000000000,0,-17.4856,0.00000,2.587051e-09,68393,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PV448277.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305779.1,194,58,25,0.000000000000,0,-14.3208,0.00000,3.781399e-06,69222,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305798.1,183,51,21,0.000000000001,0,-12.1531,0.00056,5.561440e-04,65465,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305808.1,187,55,27,0.000000000000,0,-16.4140,0.00000,3.050818e-08,68245,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601223.1,202,56,21,0.000000000001,0,-11.9026,0.00099,9.898372e-04,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ414391.1,196,62,31,0.000000000000,0,-18.3645,0.00000,3.419323e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PZ390101.1,197,61,31,0.000000000000,0,-18.7213,0.00000,1.503512e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ499044.2,198,60,29,0.000000000000,0,-17.3459,0.00000,3.568997e-09,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305764.1,192,54,21,0.000000000001,0,-11.8968,0.00100,1.003142e-03,67347,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305815.1,194,56,21,0.000000000003,0,-11.5773,0.00209,2.092311e-03,68627,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305817.1,195,56,21,0.000000000002,0,-11.6187,0.00190,1.902545e-03,68763,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221908.1,187,55,21,0.000000000003,0,-11.4812,0.00261,2.609956e-03,68202,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221909.1,191,55,20,0.000000000013,0,-10.8744,0.01051,1.051288e-02,68781,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221912.1,189,55,21,0.000000000003,0,-11.5666,0.00214,2.144758e-03,68599,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ240043.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ462776.1,176,61,31,0.000000000000,0,-17.3857,0.00000,3.256417e-09,70156,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ470124.1,177,60,30,0.000000000000,0,-16.9201,0.00000,9.513152e-09,65452,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254487.1,192,58,27,0.000000000000,0,-15.8659,0.00000,1.077819e-07,67996,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254497.1,180,59,27,0.000000000000,0,-14.9382,0.00000,9.125399e-07,68114,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254596.1,182,58,26,0.000000000000,0,-14.5032,0.00000,2.484566e-06,68158,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254619.1,182,59,27,0.000000000000,0,-15.0521,0.00000,7.019870e-07,67624,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254628.1,183,59,27,0.000000000000,0,-15.1086,0.00000,6.162985e-07,68286,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254642.1,182,59,27,0.000000000000,0,-15.0521,0.00000,7.019870e-07,68209,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254643.1,183,59,27,0.000000000000,0,-15.1086,0.00000,6.162985e-07,68283,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254710.1,180,56,24,0.000000000000,0,-13.2879,0.00004,4.078868e-05,67440,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254712.1,195,55,24,0.000000000000,0,-14.2620,0.00000,4.329205e-06,67992,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254761.1,180,58,26,0.000000000000,0,-14.3934,0.00000,3.198884e-06,67983,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254789.1,174,56,25,0.000000000000,0,-13.7653,0.00001,1.358577e-05,67075,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254806.1,185,59,27,0.000000000000,0,-15.2209,0.00000,4.759438e-07,68439,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ245036.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PZ346333.1,196,62,31,0.000000000000,0,-18.3645,0.00000,3.419323e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305767.1,194,54,21,0.000000000001,0,-11.9802,0.00083,8.279869e-04,69083,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305777.1,184,53,21,0.000000000002,0,-11.7637,0.00136,1.362858e-03,64102,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305796.1,193,53,21,0.000000000001,0,-12.1475,0.00056,5.634281e-04,69043,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305801.1,193,56,21,0.000000000003,0,-11.5358,0.00230,2.302024e-03,67009,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305802.1,192,54,21,0.000000000001,0,-11.8968,0.00100,1.003142e-03,67576,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305803.1,189,55,25,0.000000000000,0,-14.8075,0.00000,1.232780e-06,68413,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305816.1,198,56,21,0.000000000002,0,-11.7415,0.00143,1.434173e-03,69347,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305820.1,201,53,21,0.000000000000,0,-12.4750,0.00027,2.650909e-04,70180,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221896.1,189,55,20,0.000000000016,0,-10.7941,0.01264,1.263566e-02,68664,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ412016.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ413597.1,192,58,30,0.000000000000,0,-18.4526,0.00000,2.791622e-10,68298,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PZ390100.1,197,61,31,0.000000000000,0,-18.7213,0.00000,1.503512e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PV844899.1,198,60,29,0.000000000000,0,-17.3459,0.00000,3.568997e-09,70061,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305770.1,196,56,21,0.000000000002,0,-11.6598,0.00173,1.730751e-03,68937,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305788.1,196,53,21,0.000000000001,0,-12.2717,0.00042,4.232591e-04,69437,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305795.1,197,56,21,0.000000000002,0,-11.7008,0.00158,1.575158e-03,69604,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305799.1,185,51,22,0.000000000000,0,-13.0737,0.00007,6.678243e-05,66129,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305812.1,196,56,21,0.000000000002,0,-11.6598,0.00173,1.730751e-03,68839,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305814.1,195,53,21,0.000000000001,0,-12.2305,0.00047,4.653947e-04,68073,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221891.1,189,55,20,0.000000000016,0,-10.7941,0.01264,1.263566e-02,68773,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ220061.1,195,56,21,0.000000000002,0,-11.6187,0.00190,1.902545e-03,69330,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601218.1,202,56,21,0.000000000001,0,-11.9026,0.00099,9.898372e-04,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ370097.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,70173,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ389617.1,197,61,31,0.000000000000,0,-18.7213,0.00000,1.503512e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ414393.1,196,62,31,0.000000000000,0,-18.3645,0.00000,3.419323e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254206.1,186,59,27,0.000000000000,0,-15.2766,0.00000,4.186516e-07,68274,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PZ390102.1,197,61,31,0.000000000000,0,-18.7213,0.00000,1.503512e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ352021.1,184,55,25,0.000000000000,0,-14.5505,0.00000,2.228039e-06,65884,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ628240.1,194,59,27,0.000000000000,0,-15.7126,0.00000,1.534034e-07,70179,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305773.1,193,52,21,0.000000000000,0,-12.3616,0.00034,3.441753e-04,68996,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305772.1,182,53,22,0.000000000000,0,-12.4748,0.00027,2.652018e-04,64325,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221834.1,189,55,20,0.000000000016,0,-10.7941,0.01264,1.263566e-02,68943,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221889.1,190,55,20,0.000000000015,0,-10.8343,0.01152,1.152322e-02,68670,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601216.1,202,56,21,0.000000000001,0,-11.9026,0.00099,9.898372e-04,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601220.1,202,56,21,0.000000000001,0,-11.9026,0.00099,9.898372e-04,70160,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254448.1,180,57,26,0.000000000000,0,-14.6463,0.00000,1.786808e-06,67692,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254828.1,182,59,27,0.000000000000,0,-15.0521,0.00000,7.019870e-07,68286,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254838.1,183,59,27,0.000000000000,0,-15.1086,0.00000,6.162985e-07,68282,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254854.1,183,59,27,0.000000000000,0,-15.1086,0.00000,6.162985e-07,68516,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254859.1,184,59,27,0.000000000000,0,-15.1649,0.00000,5.414200e-07,68278,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ245035.1,198,58,27,0.000000000000,0,-16.1853,0.00000,5.165070e-08,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254222.1,183,59,27,0.000000000000,0,-15.1086,0.00000,6.162985e-07,67624,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254245.1,183,59,27,0.000000000000,0,-15.1086,0.00000,6.162985e-07,68284,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254248.1,179,59,27,0.000000000000,0,-14.8808,0.00000,1.041511e-06,67549,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254267.1,184,59,27,0.000000000000,0,-15.1649,0.00000,5.414200e-07,68278,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PX925915.1,186,62,31,0.000000000000,0,-17.7428,0.00000,1.430867e-09,70167,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PZ346337.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PZ346336.1,196,62,31,0.000000000000,0,-18.3645,0.00000,3.419323e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PV849428.1,197,61,31,0.000000000000,0,-18.7213,0.00000,1.503512e-10,70176,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PV002568.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,70156,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305774.1,197,56,21,0.000000000002,0,-11.7008,0.00158,1.575158e-03,68852,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305776.1,197,54,21,0.000000000001,0,-12.1038,0.00062,6.229869e-04,69483,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305789.1,180,55,20,0.000000000038,0,-10.4226,0.02947,2.946919e-02,65402,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305806.1,185,51,21,0.000000000001,0,-12.2404,0.00045,4.548715e-04,65814,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305809.1,192,58,25,0.000000000000,0,-14.2213,0.00000,4.754517e-06,68844,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305811.1,195,56,21,0.000000000002,0,-11.6187,0.00190,1.902545e-03,69360,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221894.1,189,54,19,0.000000000061,0,-10.2147,0.04713,4.712881e-02,68632,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221898.1,186,53,20,0.000000000009,0,-11.0586,0.00689,6.891099e-03,67774,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221899.1,191,55,20,0.000000000013,0,-10.8744,0.01051,1.051288e-02,68809,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601225.1,202,56,21,0.000000000001,0,-11.9026,0.00099,9.898372e-04,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ453692.1,192,64,30,0.000000000000,0,-16.7359,0.00000,1.453891e-08,70009,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254191.1,182,56,27,0.000000000000,0,-15.8529,0.00000,1.110566e-07,67255,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PZ123392.1,197,56,24,0.000000000000,0,-14.1181,0.00001,6.030410e-06,68550,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PX480709.1,182,62,31,0.000000000000,0,-17.4856,0.00000,2.587051e-09,68748,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PX488349.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305782.1,197,54,21,0.000000000001,0,-12.1038,0.00062,6.229869e-04,69269,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305781.1,185,52,25,0.000000000000,0,-15.3974,0.00000,3.169589e-07,64194,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601207.1,202,56,21,0.000000000001,0,-11.9026,0.00099,9.898372e-04,70014,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601222.1,202,56,21,0.000000000001,0,-11.9026,0.00099,9.898372e-04,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254479.1,179,59,27,0.000000000000,0,-14.8808,0.00000,1.041511e-06,67495,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ245037.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254271.1,197,59,27,0.000000000000,0,-15.8719,0.00000,1.063080e-07,70090,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254274.1,184,59,27,0.000000000000,0,-15.1649,0.00000,5.414200e-07,67627,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254281.1,186,59,27,0.000000000000,0,-15.2766,0.00000,4.186516e-07,68277,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254302.1,183,57,26,0.000000000000,0,-14.8107,0.00000,1.223985e-06,68048,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254313.1,198,59,27,0.000000000000,0,-15.9245,0.00000,9.418256e-08,70147,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PZ346334.1,196,62,31,0.000000000000,0,-18.3645,0.00000,3.419323e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PV394719.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,70179,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ963869.1,197,61,31,0.000000000000,0,-18.7213,0.00000,1.503512e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305769.1,195,54,21,0.000000000001,0,-12.0216,0.00075,7.527459e-04,67494,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305778.1,197,56,21,0.000000000002,0,-11.7008,0.00158,1.575158e-03,69347,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305780.1,197,55,21,0.000000000001,0,-11.8999,0.00100,9.961391e-04,69355,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305783.1,186,51,21,0.000000000001,0,-12.2838,0.00041,4.116839e-04,68254,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221900.1,189,55,20,0.000000000016,0,-10.7941,0.01264,1.263566e-02,68894,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221905.1,186,55,20,0.000000000021,0,-10.6721,0.01670,1.669920e-02,67931,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221907.1,190,55,20,0.000000000015,0,-10.8343,0.01152,1.152322e-02,68915,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ470950.1,181,61,31,0.000000000000,0,-17.7163,0.00000,1.520904e-09,67735,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ474765.1,196,61,31,0.000000000000,0,-18.6607,0.00000,1.728621e-10,70146,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ474842.1,196,62,31,0.000000000000,0,-18.3645,0.00000,3.419323e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ474843.1,196,62,31,0.000000000000,0,-18.3645,0.00000,3.419323e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ474844.1,196,62,31,0.000000000000,0,-18.3645,0.00000,3.419323e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601208.1,199,56,21,0.000000000002,0,-11.7821,0.00131,1.306369e-03,69296,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601210.1,187,56,21,0.000000000005,0,-11.2824,0.00412,4.122197e-03,67373,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601212.1,194,55,20,0.000000000010,0,-10.9935,0.00800,8.002028e-03,68430,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601213.1,202,56,21,0.000000000001,0,-11.9026,0.00099,9.898372e-04,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601224.1,202,56,21,0.000000000001,0,-11.9026,0.00099,9.898372e-04,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ412552.1,195,62,31,0.000000000000,0,-18.3036,0.00000,3.933591e-10,70109,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254496.1,182,59,27,0.000000000000,0,-15.0521,0.00000,7.019870e-07,68277,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254330.1,187,59,27,0.000000000000,0,-15.3320,0.00000,3.684874e-07,68281,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254387.1,192,58,27,0.000000000000,0,-15.8659,0.00000,1.077819e-07,67964,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254398.1,198,59,27,0.000000000000,0,-15.9245,0.00000,9.418256e-08,70090,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254402.1,188,55,21,0.000000000003,0,-11.5240,0.00237,2.365396e-03,68206,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PZ123394.1,195,58,26,0.000000000000,0,-15.1908,0.00000,5.101186e-07,68525,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PZ123393.1,197,57,25,0.000000000000,0,-14.7082,0.00000,1.549502e-06,68512,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305784.1,197,56,21,0.000000000002,0,-11.7008,0.00158,1.575158e-03,69352,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305790.1,197,54,21,0.000000000001,0,-12.1038,0.00062,6.229869e-04,69295,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305793.1,196,56,21,0.000000000002,0,-11.6598,0.00173,1.730751e-03,69341,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305797.1,194,53,21,0.000000000001,0,-12.1891,0.00051,5.119548e-04,70137,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ305819.1,194,56,21,0.000000000003,0,-11.5773,0.00209,2.092311e-03,68965,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ221902.1,190,55,20,0.000000000015,0,-10.8343,0.01152,1.152322e-02,68818,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ220058.1,198,56,21,0.000000000002,0,-11.7415,0.00143,1.434173e-03,69521,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ220059.1,194,54,21,0.000000000001,0,-11.9802,0.00083,8.279869e-04,69083,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PQ220060.1,186,51,21,0.000000000001,0,-12.2838,0.00041,4.116839e-04,65821,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ462771.1,168,61,31,0.000000000000,0,-16.8386,0.00000,1.147736e-08,69367,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ474762.1,196,61,31,0.000000000000,0,-18.6607,0.00000,1.728621e-10,70133,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ474763.1,196,61,31,0.000000000000,0,-18.6607,0.00000,1.728621e-10,70146,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ474764.1,196,61,31,0.000000000000,0,-18.6607,0.00000,1.728621e-10,70145,93420-94448 & 166985-167574
