P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p),min_rec_length,breakpoints
PQ221490.1,OZ375330.1,OZ474840.1,194,57,24,0.000000000000,0,-13.7441,0.00001,1.426657e-05,37242,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,OZ245037.1,197,54,20,0.000000000005,0,-11.3022,0.00394,3.939216e-03,37242,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,OZ254398.1,197,54,20,0.000000000005,0,-11.3022,0.00394,3.939216e-03,37178,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,PX925915.1,185,57,24,0.000000000000,0,-13.3072,0.00004,3.901640e-05,37228,124956-126134 & 165166-165403
PQ221765.1,OZ375330.1,PZ123392.1,196,63,21,0.000000000041,0,-10.3839,0.03217,3.217256e-02,31795,124956-126839 & 161980-162241,124956-126839 & 164733-165403
PQ221765.1,OZ375330.1,PZ123394.1,195,65,23,0.000000000004,0,-11.3978,0.00316,3.161719e-03,31807,124956-126839 & 161980-162241,124956-126839 & 164733-165403
PQ221490.1,OZ375330.1,PX442285.1,193,57,24,0.000000000000,0,-13.6965,0.00002,1.591975e-05,37240,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,PX480709.1,183,54,22,0.000000000001,0,-12.2989,0.00040,3.975501e-04,35807,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,PX480710.1,183,53,22,0.000000000000,0,-12.5209,0.00024,2.385045e-04,35453,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,PQ240043.1,197,54,20,0.000000000005,0,-11.3022,0.00394,3.939216e-03,37239,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,OZ474842.1,194,57,24,0.000000000000,0,-13.7441,0.00001,1.426657e-05,37242,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,OZ370097.1,197,54,20,0.000000000005,0,-11.3022,0.00394,3.939216e-03,37233,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,OZ254271.1,196,54,20,0.000000000005,0,-11.2632,0.00431,4.308264e-03,37178,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,PZ390100.1,195,56,24,0.000000000000,0,-14.0239,0.00001,7.490662e-06,37242,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,OZ474763.1,194,54,24,0.000000000000,0,-14.4586,0.00000,2.752848e-06,37202,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,OZ474764.1,194,54,24,0.000000000000,0,-14.4586,0.00000,2.752848e-06,37202,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,OZ474841.1,194,57,24,0.000000000000,0,-13.7441,0.00001,1.426657e-05,37242,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,OZ474765.1,194,54,24,0.000000000000,0,-14.4586,0.00000,2.752848e-06,37202,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,OZ334403.1,194,57,24,0.000000000000,0,-13.7441,0.00001,1.426657e-05,37242,124956-126134 & 165166-165403
PQ221581.1,OZ375330.1,PQ305808.1,183,58,21,0.000000000019,0,-10.7254,0.01478,1.478300e-02,35028,124956-126839 & 165063-165403
PQ221765.1,OZ375330.1,OZ470124.1,177,64,26,0.000000000000,0,-12.8263,0.00012,1.180606e-04,30783,124956-126839 & 161980-162241,124956-126839 & 164733-165403
PQ221490.1,OZ375330.1,OZ470950.1,181,55,24,0.000000000000,0,-13.5764,0.00002,2.099280e-05,35385,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,OZ474843.1,194,57,24,0.000000000000,0,-13.7441,0.00001,1.426657e-05,37242,124956-126134 & 165166-165403
PQ221490.1,OZ375330.1,OZ461705.1,197,54,20,0.000000000005,0,-11.3022,0.00394,3.939216e-03,37193,124956-126134 & 165166-165403
PQ221581.1,OZ375330.1,OZ245035.1,200,57,21,0.000000000002,0,-11.6278,0.00186,1.862980e-03,36410,124956-126839 & 165063-165403
