P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p),min_rec_length,breakpoints
OZ235142.1,OZ375330.1,OZ254271.1,205,55,19,0.000000000024,0,-10.6253,0.01858,1.858091e-02,37142,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,PX925915.1,195,58,23,0.000000000000,0,-12.7735,0.00013,1.333099e-04,37191,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,PZ390100.1,204,57,23,0.000000000000,0,-13.3868,0.00003,3.247748e-05,37206,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,PV394719.1,206,55,19,0.000000000022,0,-10.6607,0.01714,1.713868e-02,37203,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,OZ474841.1,203,58,23,0.000000000000,0,-13.1288,0.00006,5.883757e-05,37206,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,OZ412016.1,206,55,19,0.000000000022,0,-10.6607,0.01714,1.713868e-02,37206,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,OZ245036.1,206,55,19,0.000000000022,0,-10.6607,0.01714,1.713868e-02,37206,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,PZ123392.1,206,53,18,0.000000000060,0,-10.2205,0.04652,4.651516e-02,35616,124956-126134 & 165204-165915
OZ254192.1,OZ375330.1,PX480709.1,195,51,20,0.000000000001,0,-11.8265,0.00118,1.179288e-03,30654,124956-126424 & 161980-162241
OZ235142.1,OZ375330.1,PV448277.1,206,55,19,0.000000000022,0,-10.6607,0.01714,1.713868e-02,37206,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,PQ662929.1,206,55,19,0.000000000022,0,-10.6607,0.01714,1.713868e-02,37183,124956-126134 & 165204-165915
OZ235149.1,OZ375330.1,OZ470950.1,190,54,24,0.000000000000,0,-14.2665,0.00000,4.285227e-06,62922,93217-94404 & 161980-162241,93217-94404 & 164733-165915
OZ235142.1,OZ375330.1,OZ412551.1,202,58,23,0.000000000000,0,-13.0851,0.00007,6.506438e-05,37136,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,OZ414393.1,203,58,23,0.000000000000,0,-13.1288,0.00006,5.883757e-05,37206,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,PZ123394.1,203,55,20,0.000000000005,0,-11.3408,0.00360,3.604770e-03,35632,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,PZ346336.1,203,58,23,0.000000000000,0,-13.1288,0.00006,5.883757e-05,37206,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,PZ346333.1,203,58,23,0.000000000000,0,-13.1288,0.00006,5.883757e-05,37206,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,PZ390101.1,204,57,23,0.000000000000,0,-13.3868,0.00003,3.247748e-05,37206,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,PZ390102.1,204,57,23,0.000000000000,0,-13.3868,0.00003,3.247748e-05,37206,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,PQ240043.1,206,55,19,0.000000000022,0,-10.6607,0.01714,1.713868e-02,37206,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,OZ254482.1,201,55,19,0.000000000033,0,-10.4820,0.02575,2.574720e-02,36799,124956-126134 & 165204-165915
OZ235142.1,OZ375330.1,OZ244989.1,206,55,19,0.000000000022,0,-10.6607,0.01714,1.713868e-02,37206,124956-126134 & 165204-165915
PQ221498.1,OZ375330.1,OZ254191.1,200,51,18,0.000000000042,0,-10.3721,0.03304,3.303935e-02,31446,124502-124750 & 161980-162241,124956-126839 & 161980-162241
