P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p),min_rec_length,breakpoints
OZ235149.1,OZ375330.1,PV448277.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ662929.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68471,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305766.1,230,78,37,0.000000000000,0,-20.9079,0.00000,9.783298e-13,63544,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305793.1,236,85,38,0.000000000000,0,-20.2307,0.00000,4.653263e-12,67658,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305806.1,223,78,38,0.000000000000,0,-21.2665,0.00000,4.284924e-13,64132,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305812.1,238,85,38,0.000000000000,0,-20.3544,0.00000,3.499659e-12,67157,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305813.1,240,85,38,0.000000000000,0,-20.4772,0.00000,2.637776e-12,68191,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305819.1,234,84,38,0.000000000000,0,-20.3591,0.00000,3.462052e-12,67284,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305818.1,227,79,35,0.000000000000,0,-18.8951,0.00000,1.007778e-10,63944,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ221898.1,228,79,38,0.000000000000,0,-21.3102,0.00000,3.874155e-13,66091,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ221901.1,224,74,35,0.000000000000,0,-20.0110,0.00000,7.717097e-12,63424,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ221902.1,234,80,38,0.000000000000,0,-21.4152,0.00000,3.042245e-13,67132,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ221907.1,233,83,38,0.000000000000,0,-20.5537,0.00000,2.211815e-12,67231,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PP601218.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ412551.1,245,86,39,0.000000000000,0,-21.2986,0.00000,3.979107e-13,68430,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ414393.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254619.1,228,81,37,0.000000000000,0,-19.9870,0.00000,8.154501e-12,65942,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254806.1,232,84,37,0.000000000000,0,-19.4787,0.00000,2.628581e-11,66756,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254904.1,222,85,37,0.000000000000,0,-18.6080,0.00000,1.951858e-10,66744,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254313.1,245,86,39,0.000000000000,0,-21.2986,0.00000,3.979107e-13,68470,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254330.1,232,84,37,0.000000000000,0,-19.4787,0.00000,2.628581e-11,66598,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PZ346337.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PV002568.1,245,86,39,0.000000000000,0,-21.2986,0.00000,3.979107e-13,68477,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305774.1,239,85,38,0.000000000000,0,-20.4159,0.00000,3.037489e-12,67169,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ221899.1,235,81,38,0.000000000000,0,-21.2069,0.00000,4.915161e-13,67123,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ221900.1,233,81,38,0.000000000000,0,-21.0815,0.00000,6.559562e-13,67208,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ220060.1,224,76,38,0.000000000000,0,-21.9088,0.00000,9.763264e-14,64138,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ470124.1,225,79,37,0.000000000000,0,-20.3244,0.00000,3.750373e-12,63764,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ470950.1,228,82,39,0.000000000000,0,-21.2763,0.00000,4.189571e-13,66055,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ474840.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ474843.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254628.1,229,83,37,0.000000000000,0,-19.5411,0.00000,2.276955e-11,66612,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254642.1,229,82,37,0.000000000000,0,-19.7931,0.00000,1.274481e-11,66528,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PZ346336.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305765.1,234,84,38,0.000000000000,0,-20.3591,0.00000,3.462052e-12,67017,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305771.1,235,82,38,0.000000000000,0,-20.9407,0.00000,9.073450e-13,66553,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305778.1,238,85,38,0.000000000000,0,-20.3544,0.00000,3.499659e-12,67664,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305808.1,230,80,39,0.000000000000,0,-21.9645,0.00000,8.588007e-14,66568,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305811.1,238,84,38,0.000000000000,0,-20.6076,0.00000,1.953578e-12,67677,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305817.1,236,85,38,0.000000000000,0,-20.2307,0.00000,4.653263e-12,67080,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305820.1,245,82,39,0.000000000000,0,-22.3586,0.00000,3.466270e-14,68500,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ220057.1,236,84,38,0.000000000000,0,-20.4838,0.00000,2.597781e-12,67078,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ474841.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PP601208.1,243,86,39,0.000000000000,0,-21.1751,0.00000,5.288703e-13,67614,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PP601210.1,230,86,39,0.000000000000,0,-20.3486,0.00000,3.546901e-12,65699,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ389617.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ412016.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ412552.1,245,86,39,0.000000000000,0,-21.2986,0.00000,3.979107e-13,68431,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ414391.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254490.1,231,81,37,0.000000000000,0,-20.1734,0.00000,5.308557e-12,65947,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ245036.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ245035.1,246,84,39,0.000000000000,0,-21.8812,0.00000,1.040404e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254191.1,229,76,37,0.000000000000,0,-21.4011,0.00000,3.142792e-13,65574,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254274.1,224,85,39,0.000000000000,0,-20.2107,0.00000,4.872193e-12,65961,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254398.1,243,86,39,0.000000000000,0,-21.1751,0.00000,5.288703e-13,68424,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PZ123394.1,244,82,37,0.000000000000,0,-20.6999,0.00000,1.579355e-12,66838,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PX442285.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68499,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PX480710.1,228,82,38,0.000000000000,0,-20.4978,0.00000,2.515647e-12,66713,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PV844899.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68380,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PV394719.1,245,87,39,0.000000000000,0,-21.0444,0.00000,7.145958e-13,68499,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ963869.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305773.1,232,81,39,0.000000000000,0,-21.8136,0.00000,1.215816e-13,67320,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305785.1,236,82,38,0.000000000000,0,-21.0029,0.00000,7.861183e-13,67446,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305786.1,240,86,39,0.000000000000,0,-20.9880,0.00000,8.136625e-13,68077,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305787.1,235,82,39,0.000000000000,0,-21.7305,0.00000,1.471950e-13,67429,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305809.1,234,84,38,0.000000000000,0,-20.3591,0.00000,3.462052e-12,67161,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ221834.1,233,81,38,0.000000000000,0,-21.0815,0.00000,6.559562e-13,67258,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ221894.1,233,79,37,0.000000000000,0,-20.8228,0.00000,1.190126e-12,66944,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PP601217.1,223,83,38,0.000000000000,0,-19.9123,0.00000,9.684788e-12,63278,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254267.1,232,82,37,0.000000000000,0,-19.9787,0.00000,8.312129e-12,66596,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254281.1,233,84,37,0.000000000000,0,-19.5400,0.00000,2.282312e-11,66601,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PZ346334.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PZ390102.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PV849428.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68496,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305801.1,234,83,38,0.000000000000,0,-20.6164,0.00000,1.914249e-12,65321,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305802.1,232,80,38,0.000000000000,0,-21.2894,0.00000,4.065008e-13,65891,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ221905.1,228,80,39,0.000000000000,0,-21.8334,0.00000,1.161576e-13,66245,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ220061.1,237,84,38,0.000000000000,0,-20.5458,0.00000,2.252152e-12,67647,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ462776.1,218,84,39,0.000000000000,0,-20.0671,0.00000,6.781217e-12,68475,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PP601221.1,232,85,38,0.000000000000,0,-19.9803,0.00000,8.281557e-12,67313,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254507.1,226,82,37,0.000000000000,0,-19.6052,0.00000,1.964180e-11,65879,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PZ346333.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PZ390101.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ352021.1,226,81,36,0.000000000000,0,-19.0994,0.00000,6.294858e-11,64340,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305779.1,239,85,38,0.000000000000,0,-20.4159,0.00000,3.037489e-12,67538,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305788.1,238,82,39,0.000000000000,0,-21.9215,0.00000,9.483392e-14,67756,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305791.1,238,82,39,0.000000000000,0,-21.9215,0.00000,9.483392e-14,68374,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305795.1,239,85,38,0.000000000000,0,-20.4159,0.00000,3.037489e-12,67923,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305796.1,232,82,39,0.000000000000,0,-21.5374,0.00000,2.296440e-13,67364,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ221896.1,233,81,38,0.000000000000,0,-21.0815,0.00000,6.559562e-13,66976,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ221906.1,234,80,38,0.000000000000,0,-21.4152,0.00000,3.042245e-13,66768,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ240043.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ220056.1,240,86,39,0.000000000000,0,-20.9880,0.00000,8.136625e-13,68430,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PP601219.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PP601223.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PP601224.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254463.1,215,78,35,0.000000000000,0,-18.4133,0.00000,3.055551e-10,64479,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254473.1,230,81,37,0.000000000000,0,-20.1116,0.00000,6.121678e-12,66603,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254487.1,239,80,37,0.000000000000,0,-20.9210,0.00000,9.494352e-13,66313,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254497.1,229,83,37,0.000000000000,0,-19.5411,0.00000,2.276955e-11,66439,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254710.1,227,79,36,0.000000000000,0,-19.6669,0.00000,1.704113e-11,65755,93744-94404 & 165142-165403
PQ221701.1,OZ375330.1,OZ254900.1,230,71,36,0.000000000000,0,-22.0711,0.00000,6.719782e-14,62789,93744-97285 & 165218-165403
OZ235149.1,OZ375330.1,OZ245037.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254206.1,233,83,37,0.000000000000,0,-19.7880,0.00000,1.289524e-11,66597,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254222.1,231,82,37,0.000000000000,0,-19.9171,0.00000,9.579478e-12,65938,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PX925915.1,233,86,39,0.000000000000,0,-20.5430,0.00000,2.266820e-12,68487,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PZ123392.1,244,82,37,0.000000000000,0,-20.6999,0.00000,1.579355e-12,66864,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PZ123393.1,244,83,37,0.000000000000,0,-20.4476,0.00000,2.823578e-12,66823,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305803.1,232,81,38,0.000000000000,0,-21.0185,0.00000,7.584231e-13,66731,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305804.1,233,84,38,0.000000000000,0,-20.2964,0.00000,4.000033e-12,67156,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ220059.1,236,81,38,0.000000000000,0,-21.2692,0.00000,4.258273e-13,67400,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ462771.1,210,82,39,0.000000000000,0,-20.0473,0.00000,7.097694e-12,67687,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ474762.1,246,84,39,0.000000000000,0,-21.8812,0.00000,1.040404e-13,68452,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ474842.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254482.1,239,86,39,0.000000000000,0,-20.9251,0.00000,9.403359e-13,67847,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254531.1,234,84,37,0.000000000000,0,-19.6012,0.00000,1.982750e-11,66594,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305770.1,236,85,39,0.000000000000,0,-20.9934,0.00000,8.035313e-13,67256,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305783.1,226,78,38,0.000000000000,0,-21.4619,0.00000,2.732232e-13,66580,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305784.1,239,85,38,0.000000000000,0,-20.4159,0.00000,3.037489e-12,67669,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305799.1,221,76,38,0.000000000000,0,-21.7117,0.00000,1.537252e-13,64447,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ221912.1,231,80,38,0.000000000000,0,-21.2261,0.00000,4.702906e-13,66912,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ474763.1,246,84,39,0.000000000000,0,-21.8812,0.00000,1.040404e-13,68465,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PP601225.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305772.1,221,78,38,0.000000000000,0,-21.1349,0.00000,5.801749e-13,62647,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305797.1,234,82,39,0.000000000000,0,-21.6664,0.00000,1.706199e-13,68457,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ221885.1,220,80,39,0.000000000000,0,-21.2981,0.00000,3.984192e-13,65840,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ178862.2,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
PQ221701.1,OZ375330.1,PP601226.1,225,77,34,0.000000000000,0,-18.5029,0.00000,2.486018e-10,60398,93744-97285 & 165218-165403
OZ235149.1,OZ375330.1,OZ254587.1,228,78,35,0.000000000000,0,-19.2043,0.00000,4.944757e-11,65060,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254643.1,230,82,37,0.000000000000,0,-19.8552,0.00000,1.104625e-11,66598,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254761.1,228,81,38,0.000000000000,0,-20.7639,0.00000,1.363195e-12,66298,93744-94404 & 165142-165403
PQ221701.1,OZ375330.1,OZ254789.1,219,76,35,0.000000000000,0,-19.1742,0.00000,5.299616e-11,62617,93744-97285 & 165218-165403
OZ235149.1,OZ375330.1,OZ254838.1,231,84,37,0.000000000000,0,-19.4171,0.00000,3.029068e-11,66597,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254248.1,225,83,37,0.000000000000,0,-19.2902,0.00000,4.057279e-11,65867,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PX488349.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ628240.1,239,86,39,0.000000000000,0,-20.9251,0.00000,9.403359e-13,68499,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305763.1,232,79,38,0.000000000000,0,-21.5651,0.00000,2.154602e-13,64295,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305764.1,233,80,38,0.000000000000,0,-21.3524,0.00000,3.515642e-13,65660,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305767.1,236,81,38,0.000000000000,0,-21.2692,0.00000,4.258273e-13,67400,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305775.1,233,81,38,0.000000000000,0,-21.0815,0.00000,6.559562e-13,66722,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305780.1,238,83,38,0.000000000000,0,-20.8650,0.00000,1.079981e-12,67672,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305816.1,240,85,38,0.000000000000,0,-20.4772,0.00000,2.637776e-12,67664,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305814.1,233,81,38,0.000000000000,0,-21.0815,0.00000,6.559562e-13,66390,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305815.1,234,84,38,0.000000000000,0,-20.3591,0.00000,3.462052e-12,66942,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ462706.1,241,81,39,0.000000000000,0,-22.3866,0.00000,3.249796e-14,66000,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ474765.1,246,84,39,0.000000000000,0,-21.8812,0.00000,1.040404e-13,68465,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ474844.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PP601207.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68334,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PP601216.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PP601220.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68480,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PP601228.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68487,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ461705.1,245,86,39,0.000000000000,0,-21.2986,0.00000,3.979107e-13,68455,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ334403.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68502,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ370097.1,246,86,39,0.000000000000,0,-21.3601,0.00000,3.454209e-13,68493,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254448.1,227,78,36,0.000000000000,0,-19.9268,0.00000,9.367565e-12,66014,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254492.1,228,79,37,0.000000000000,0,-20.5131,0.00000,2.428167e-12,66285,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254499.1,234,84,37,0.000000000000,0,-19.6012,0.00000,1.982750e-11,66602,93744-94404 & 165142-165403
