P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p),min_rec_length,breakpoints
OZ254192.1,OZ375330.1,OZ254710.1,184,50,20,0.000000000003,0,-11.5931,0.00202,2.018018e-03,28729,124956-127762 & 161993-162241
OZ261139.1,OZ375330.1,OZ254712.1,196,55,20,0.000000000008,0,-11.0719,0.00668,6.684162e-03,56907,93217-100825 & 161993-162241
OZ254192.1,OZ375330.1,OZ254761.1,185,51,20,0.000000000004,0,-11.4235,0.00298,2.980194e-03,29235,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254789.1,179,51,20,0.000000000007,0,-11.1720,0.00531,5.312629e-03,28706,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254806.1,192,53,20,0.000000000005,0,-11.3012,0.00395,3.947649e-03,29990,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254828.1,191,53,20,0.000000000005,0,-11.2613,0.00433,4.327108e-03,29840,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254838.1,192,53,20,0.000000000005,0,-11.3012,0.00395,3.947649e-03,29834,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254854.1,192,53,20,0.000000000005,0,-11.3012,0.00395,3.947649e-03,30062,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254859.1,192,53,20,0.000000000005,0,-11.3012,0.00395,3.947649e-03,29831,124956-127762 & 161993-162241
OZ254325.1,OZ375330.1,OZ254904.1,190,60,21,0.000000000022,0,-10.6582,0.01724,1.723719e-02,30788,124956-127707 & 161993-162241
OZ254290.1,OZ375330.1,OZ245036.1,205,62,23,0.000000000000,0,-12.4034,0.00031,3.125597e-04,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ245035.1,204,59,23,0.000000000000,0,-12.9625,0.00009,8.627937e-05,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PX925915.1,193,66,27,0.000000000000,0,-13.9900,0.00001,8.099089e-06,32433,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PZ123392.1,204,60,21,0.000000000006,0,-11.2286,0.00466,4.664427e-03,30858,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,PZ123394.1,199,54,21,0.000000000001,0,-12.1852,0.00052,5.165023e-04,28798,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PZ123393.1,205,60,21,0.000000000005,0,-11.2680,0.00426,4.261207e-03,30863,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PZ346334.1,201,66,27,0.000000000000,0,-14.4102,0.00000,3.077722e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PZ346337.1,205,62,23,0.000000000000,0,-12.4034,0.00031,3.125597e-04,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PZ346336.1,201,66,27,0.000000000000,0,-14.4102,0.00000,3.077722e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PZ346333.1,201,66,27,0.000000000000,0,-14.4102,0.00000,3.077722e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PZ390101.1,203,65,27,0.000000000000,0,-14.7365,0.00000,1.451937e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PZ390102.1,203,65,27,0.000000000000,0,-14.7365,0.00000,1.451937e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PZ390100.1,203,65,27,0.000000000000,0,-14.7365,0.00000,1.451937e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PZ390103.1,201,67,27,0.000000000000,0,-14.1911,0.00001,5.096852e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PV294984.1,205,62,23,0.000000000000,0,-12.4034,0.00031,3.125597e-04,32437,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PV448277.1,205,62,23,0.000000000000,0,-12.4034,0.00031,3.125597e-04,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PV394719.1,206,61,23,0.000000000000,0,-12.6429,0.00018,1.800806e-04,32437,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PQ963869.1,203,65,27,0.000000000000,0,-14.7365,0.00000,1.451937e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PP601220.1,208,60,20,0.000000000023,0,-10.6324,0.01828,1.828136e-02,29946,124956-127762 & 159499-161995
OZ235149.1,OZ375330.1,OZ254900.1,188,54,21,0.000000000002,0,-11.7277,0.00148,1.480621e-03,62448,93217-94404 & 161993-162241,93217-94404 & 165142-165915
OZ254290.1,OZ375330.1,OZ244989.1,205,62,23,0.000000000000,0,-12.4034,0.00031,3.125597e-04,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ245037.1,205,62,23,0.000000000000,0,-12.4034,0.00031,3.125597e-04,32440,124956-127762 & 161993-162241
OZ254603.1,OZ375330.1,OZ254191.1,191,55,21,0.000000000002,0,-11.6511,0.00177,1.765760e-03,29806,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254206.1,192,53,20,0.000000000005,0,-11.3012,0.00395,3.947649e-03,29830,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254222.1,192,53,20,0.000000000005,0,-11.3012,0.00395,3.947649e-03,29824,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254245.1,192,53,20,0.000000000005,0,-11.3012,0.00395,3.947649e-03,29831,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254248.1,188,52,20,0.000000000005,0,-11.3408,0.00360,3.604138e-03,29069,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254267.1,192,53,20,0.000000000005,0,-11.3012,0.00395,3.947649e-03,29831,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ254271.1,203,63,23,0.000000000001,0,-12.1245,0.00059,5.940005e-04,32399,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ254274.1,191,61,23,0.000000000001,0,-11.9764,0.00084,8.352509e-04,31210,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254281.1,192,53,20,0.000000000005,0,-11.3012,0.00395,3.947649e-03,29833,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254302.1,188,52,20,0.000000000005,0,-11.3408,0.00360,3.604138e-03,29253,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ254313.1,204,63,23,0.000000000001,0,-12.1679,0.00054,5.375815e-04,32428,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254330.1,193,53,20,0.000000000005,0,-11.3410,0.00360,3.602991e-03,29832,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,OZ254387.1,200,53,20,0.000000000002,0,-11.6140,0.00192,1.923060e-03,29511,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ254398.1,203,62,23,0.000000000000,0,-12.3169,0.00038,3.814945e-04,32416,124956-127762 & 161993-162241
OZ235149.1,OZ375330.1,PQ305808.1,184,58,22,0.000000000003,0,-11.5087,0.00245,2.449971e-03,63629,93217-94404 & 161993-162241,93217-94404 & 165142-165915
OZ254290.1,OZ375330.1,PQ240043.1,205,63,23,0.000000000001,0,-12.2110,0.00049,4.867383e-04,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PQ220056.1,205,59,20,0.000000000020,0,-10.6924,0.01594,1.594175e-02,29893,124956-127762 & 159499-161995
OZ254290.1,OZ375330.1,PP601212.1,197,59,20,0.000000000041,0,-10.3882,0.03186,3.185914e-02,29298,124956-127762 & 159499-161995
OZ254290.1,OZ375330.1,PP601213.1,208,60,20,0.000000000023,0,-10.6324,0.01828,1.828136e-02,29965,124956-127762 & 159499-161995
OZ254290.1,OZ375330.1,PP601216.1,208,60,20,0.000000000023,0,-10.6324,0.01828,1.828136e-02,29965,124956-127762 & 159499-161995
OZ254290.1,OZ375330.1,PP601222.1,208,60,20,0.000000000023,0,-10.6324,0.01828,1.828136e-02,29965,124956-127762 & 159499-161995
OZ254290.1,OZ375330.1,PP601223.1,208,60,20,0.000000000023,0,-10.6324,0.01828,1.828136e-02,29965,124956-127762 & 159499-161995
OZ254290.1,OZ375330.1,PP601224.1,208,60,20,0.000000000023,0,-10.6324,0.01828,1.828136e-02,29965,124956-127762 & 159499-161995
OZ254290.1,OZ375330.1,PP601225.1,208,60,20,0.000000000023,0,-10.6324,0.01828,1.828136e-02,29965,124956-127762 & 159499-161995
OZ254290.1,OZ375330.1,OZ453692.1,198,68,27,0.000000000000,0,-13.8208,0.00001,1.195739e-05,32269,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PP601228.1,207,60,20,0.000000000025,0,-10.5955,0.01989,1.988618e-02,29958,124956-127762 & 159499-161995
OZ254290.1,OZ375330.1,OZ461705.1,204,62,23,0.000000000000,0,-12.3602,0.00035,3.452339e-04,32410,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ334403.1,201,66,27,0.000000000000,0,-14.4102,0.00000,3.077722e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ370097.1,205,62,23,0.000000000000,0,-12.4034,0.00031,3.125597e-04,32434,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ389617.1,203,65,27,0.000000000000,0,-14.7365,0.00000,1.451937e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ412016.1,205,62,23,0.000000000000,0,-12.4034,0.00031,3.125597e-04,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ412551.1,200,66,27,0.000000000000,0,-14.3585,0.00000,3.466652e-06,32406,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ412552.1,200,66,27,0.000000000000,0,-14.3585,0.00000,3.466652e-06,32406,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ413597.1,198,62,27,0.000000000000,0,-15.1772,0.00000,5.262567e-07,31324,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ414391.1,201,66,27,0.000000000000,0,-14.4102,0.00000,3.077722e-06,32440,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,PX480709.1,189,55,24,0.000000000000,0,-13.9739,0.00001,8.404954e-06,29345,124956-127762 & 161993-162241
OZ254192.1,OZ375330.1,PX480710.1,189,55,24,0.000000000000,0,-13.9739,0.00001,8.404954e-06,29135,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PX488349.1,205,62,23,0.000000000000,0,-12.4034,0.00031,3.125597e-04,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PV844899.1,204,63,25,0.000000000000,0,-13.6820,0.00002,1.646073e-05,32320,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PV849428.1,203,64,27,0.000000000000,0,-14.9648,0.00000,8.583513e-07,32436,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PV002568.1,204,62,23,0.000000000000,0,-12.3602,0.00035,3.452339e-04,32428,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PQ352021.1,189,60,22,0.000000000005,0,-11.3434,0.00358,3.583040e-03,30756,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PQ499044.2,204,63,25,0.000000000000,0,-13.6820,0.00002,1.646073e-05,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PQ628240.1,201,62,23,0.000000000001,0,-12.2295,0.00047,4.664747e-04,32437,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PQ662929.1,205,62,23,0.000000000000,0,-12.4034,0.00031,3.125597e-04,32429,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PQ305763.1,197,55,19,0.000000000046,0,-10.3361,0.03584,3.584175e-02,26434,124956-127762 & 156463-161995
OZ254290.1,OZ375330.1,PQ178862.2,205,62,23,0.000000000000,0,-12.4034,0.00031,3.125597e-04,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ462706.1,199,62,27,0.000000000000,0,-15.2295,0.00000,4.665813e-07,30824,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ462771.1,171,64,27,0.000000000000,0,-13.1968,0.00005,5.030326e-05,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ462776.1,177,65,27,0.000000000000,0,-13.3225,0.00004,3.766049e-05,32413,124956-127762 & 161993-162241
PQ221819.1,OZ375330.1,OZ470124.1,186,52,24,0.000000000000,0,-14.5774,0.00000,2.094134e-06,29869,124956-127762 & 161993-162241
OZ235149.1,OZ375330.1,OZ470950.1,183,61,27,0.000000000000,0,-14.6057,0.00000,1.961988e-06,62925,93217-94404 & 161993-162241,93217-94404 & 165142-165915
OZ254290.1,OZ375330.1,OZ474762.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,32393,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ474763.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,32406,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ474764.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,32405,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ474840.1,201,66,27,0.000000000000,0,-14.4102,0.00000,3.077722e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ474841.1,201,66,27,0.000000000000,0,-14.4102,0.00000,3.077722e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ474765.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,32406,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ474842.1,201,66,27,0.000000000000,0,-14.4102,0.00000,3.077722e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ474843.1,201,66,27,0.000000000000,0,-14.4102,0.00000,3.077722e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,OZ474844.1,201,66,27,0.000000000000,0,-14.4102,0.00000,3.077722e-06,32440,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PP601207.1,208,60,20,0.000000000023,0,-10.6324,0.01828,1.828136e-02,29897,124956-127762 & 159499-161995
OZ254290.1,OZ375330.1,PP601208.1,204,60,20,0.000000000033,0,-10.4838,0.02564,2.564262e-02,29696,124956-127762 & 159499-161995
OZ254290.1,OZ375330.1,PX442285.1,200,66,27,0.000000000000,0,-14.3585,0.00000,3.466652e-06,32437,124956-127762 & 161993-162241
OZ254290.1,OZ375330.1,PQ305820.1,206,57,20,0.000000000008,0,-11.0834,0.00651,6.510473e-03,29965,124956-127762 & 159499-161995
