P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p),min_rec_length,breakpoints
OZ254312.1,OZ375330.1,OZ254402.1,203,54,21,0.000000000000,0,-12.3459,0.00036,3.568578e-04,30603,124956-125778 & 160121-161995
PQ221765.1,OZ375330.1,PX488349.1,205,65,27,0.000000000000,0,-14.8383,0.00000,1.148558e-06,57599,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,PV849428.1,203,67,31,0.000000000000,0,-17.3975,0.00000,3.168679e-09,57593,93420-102325 & 161980-162241
PQ221581.1,OZ375330.1,PQ305784.1,208,52,19,0.000000000005,0,-11.2821,0.00413,4.125272e-03,32203,124956-126839 & 161675-161995
PQ221765.1,OZ375330.1,PP601223.1,208,62,23,0.000000000000,0,-12.5318,0.00023,2.325638e-04,32040,124956-126839 & 160646-161995
PQ221765.1,OZ375330.1,PP601224.1,208,62,23,0.000000000000,0,-12.5318,0.00023,2.325638e-04,32040,124956-126839 & 160646-161995
OZ254312.1,OZ375330.1,OZ254302.1,195,59,26,0.000000000000,0,-14.9433,0.00000,9.017279e-07,53564,93420-103454 & 161980-162241
PQ221765.1,OZ375330.1,PV002568.1,204,65,27,0.000000000000,0,-14.7875,0.00000,1.291045e-06,57576,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,PQ305769.1,201,54,21,0.000000000001,0,-12.2659,0.00043,4.289586e-04,31198,124956-126839 & 160646-161995
PQ221765.1,OZ375330.1,PQ305798.1,187,52,21,0.000000000001,0,-12.1074,0.00062,6.178337e-04,29729,124956-126839 & 160646-161995
PQ221765.1,OZ375330.1,PQ305801.1,199,59,21,0.000000000006,0,-11.2112,0.00486,4.855017e-03,31182,124956-126839 & 160646-161995
PQ221765.1,OZ375330.1,PQ305802.1,198,54,21,0.000000000001,0,-12.1446,0.00057,5.671280e-04,31176,124956-126839 & 160646-161995
PQ221765.1,OZ375330.1,PQ305803.1,194,57,24,0.000000000000,0,-13.7441,0.00001,1.426657e-05,56156,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,PQ305814.1,200,54,22,0.000000000000,0,-13.0483,0.00007,7.080683e-05,30715,124956-126839 & 160646-161995
OZ254312.1,OZ375330.1,PQ221834.1,199,55,21,0.000000000001,0,-11.9813,0.00083,8.260063e-04,30531,124956-125778 & 160121-161995
PQ221765.1,OZ375330.1,PQ221906.1,198,59,22,0.000000000001,0,-11.9279,0.00093,9.339509e-04,30673,93420-102325 & 160646-161995,103775-110640 & 160646-161995,124956-126839 & 160646-161995
PQ221765.1,OZ375330.1,PQ221907.1,199,61,22,0.000000000003,0,-11.5878,0.00204,2.042659e-03,30779,124956-126839 & 160646-161995
PQ221581.1,OZ375330.1,PQ220057.1,205,52,19,0.000000000007,0,-11.1761,0.00526,5.262436e-03,32178,124956-126839 & 161675-161995
PQ221765.1,OZ375330.1,OZ412551.1,202,68,31,0.000000000000,0,-17.0792,0.00000,6.594668e-09,57552,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,OZ412552.1,202,68,31,0.000000000000,0,-17.0792,0.00000,6.594668e-09,57553,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,OZ254313.1,206,65,27,0.000000000000,0,-14.8888,0.00000,1.022376e-06,57572,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,PV394719.1,204,66,27,0.000000000000,0,-14.5638,0.00000,2.160679e-06,57596,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,PQ305782.1,204,55,21,0.000000000001,0,-12.1814,0.00052,5.210486e-04,31200,124956-126839 & 160646-161995
PQ221765.1,OZ375330.1,PQ305781.1,190,53,23,0.000000000000,0,-13.6688,0.00002,1.696931e-05,53176,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,PQ305788.1,203,56,23,0.000000000000,0,-13.5629,0.00002,2.165111e-05,31473,124956-126839 & 160646-161995
PQ221765.1,OZ375330.1,PQ305790.1,204,56,22,0.000000000000,0,-12.7870,0.00013,1.292347e-04,31415,124956-126839 & 160646-161995
PQ221765.1,OZ375330.1,PQ305799.1,189,52,22,0.000000000000,0,-13.0204,0.00008,7.550412e-05,29977,124956-126839 & 160646-161995
PQ221581.1,OZ375330.1,PQ305813.1,208,53,20,0.000000000001,0,-11.9154,0.00096,9.611712e-04,32723,124956-126839 & 161675-161995
OZ254312.1,OZ375330.1,PQ221908.1,195,54,21,0.000000000001,0,-12.0216,0.00075,7.527459e-04,30329,93420-103454 & 160121-161995,103775-110640 & 160121-161995,124956-125778 & 160121-161995
OZ254312.1,OZ375330.1,PQ221909.1,200,56,21,0.000000000002,0,-11.8225,0.00119,1.190461e-03,30403,124956-125778 & 160121-161995
PQ221581.1,OZ375330.1,PP601221.1,199,54,21,0.000000000001,0,-12.1852,0.00052,5.165023e-04,32348,124956-126839 & 161675-161995
PQ221765.1,OZ375330.1,PP601222.1,208,62,23,0.000000000000,0,-12.5318,0.00023,2.325638e-04,32040,124956-126839 & 160646-161995
OZ254312.1,OZ375330.1,OZ254628.1,198,60,25,0.000000000000,0,-14.0532,0.00001,7.001638e-06,54585,93420-103454 & 161980-162241
PQ221765.1,OZ375330.1,OZ254710.1,189,62,26,0.000000000000,0,-13.9230,0.00001,9.449117e-06,54867,93420-102325 & 161980-162241
